
12.11.2020 06:00:00.00,GBP,Low Impact Expected,Prelim Business Investment q/q,8.80%,14.40%,-26.50%
12.11.2020 07:00:00.00,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,
12.11.2020 08:00:00.00,EUR,Low Impact Expected,ECB Economic Bulletin,,,
12.11.2020 09:00:00.00,EUR,Low Impact Expected,Industrial Production m/m,-0.40%,0.60%,0.60%
12.11.2020 12:15:00.00,GBP,Low Impact Expected,NIESR GDP Estimate,10.20%,,15.50%
12.11.2020 12:30:00.00,USD,Medium Impact Expected,CPI m/m,0.00%,0.10%,0.20%
12.11.2020 12:30:00.00,USD,Medium Impact Expected,Core CPI m/m,0.00%,0.20%,0.20%
12.11.2020 12:30:00.00,USD,Medium Impact Expected,Unemployment Claims,709K,730K,757K
12.11.2020 15:00:00.00,USD,Low Impact Expected,Crude Oil Inventories,4.3M,-2.0M,-8.0M
12.11.2020 15:45:00.00,EUR,High Impact Expected,ECB President Lagarde Speaks,,,
12.11.2020 15:45:00.00,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,
12.11.2020 15:45:00.00,USD,High Impact Expected,Fed Chair Powell Speaks,,,
12.11.2020 17:01:00.00,USD,Low Impact Expected,30-y Bond Auction,1.68|2.3,,1.58|2.3
12.11.2020 17:30:00.00,CAD,Low Impact Expected,Gov Council Member Wilkins Speaks,,,
12.11.2020 18:00:00.00,USD,Low Impact Expected,Federal Budget Balance,-284.1B,-274.0B,-124.6B
12.11.2020 20:30:00.00,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,51.7,,54
12.11.2020 20:45:00.00,NZD,Low Impact Expected,FPI m/m,-0.70%,,-1.00%
13.11.2020 06:00:00.00,EUR,Low Impact Expected,German WPI m/m,-0.20%,0.10%,0.00%
13.11.2020 06:30:00.00,CHF,Low Impact Expected,PPI m/m,0.00%,0.10%,0.10%
13.11.2020 06:45:00.00,EUR,Low Impact Expected,French Final CPI m/m,0.00%,-0.10%,-0.10%
13.11.2020 09:00:00.00,EUR,Low Impact Expected,German Buba President Weidmann Speaks,,,
13.11.2020 09:00:00.00,EUR,Low Impact Expected,Flash Employment Change q/q,0.90%,0.70%,-2.90%
13.11.2020 09:00:00.00,EUR,Low Impact Expected,Flash GDP q/q,12.60%,12.70%,12.70%
13.11.2020 09:00:00.00,EUR,Low Impact Expected,Trade Balance,24.0B,22.3B,21.0B
13.11.2020 12:30:00.00,USD,Medium Impact Expected,Core PPI m/m,0.10%,0.20%,0.40%
13.11.2020 12:30:00.00,USD,Medium Impact Expected,PPI m/m,0.30%,0.20%,0.40%
13.11.2020 13:00:00.00,GBP,Low Impact Expected,MPC Member Tenreyro Speaks,,,
13.11.2020 13:30:00.00,GBP,Low Impact Expected,CB Leading Index m/m,-1.50%,,-0.70%
13.11.2020 14:00:00.00,USD,Medium Impact Expected,Prelim UoM Consumer Sentiment,77,82.1,81.8
13.11.2020 14:00:00.00,USD,Low Impact Expected,Prelim UoM Inflation Expectations,2.80%,,2.60%
13.11.2020 14:30:00.00,USD,Low Impact Expected,Natural Gas Storage,8B,-3B,-36B
13.11.2020 15:00:00.00,GBP,Medium Impact Expected,BOE Gov Bailey Speaks,,,
15.11.2020 20:30:00.00,NZD,Low Impact Expected,BusinessNZ Services Index,51.4,,50.4
15.11.2020 22:50:00.00,JPY,Low Impact Expected,Prelim GDP Price Index y/y,1.10%,1.00%,1.30%
15.11.2020 22:50:00.00,JPY,Low Impact Expected,Prelim GDP q/q,5.00%,4.40%,-7.90%
15.11.2020 23:01:00.00,GBP,Low Impact Expected,Rightmove HPI m/m,-0.50%,,1.10%
16.11.2020 03:30:00.00,JPY,Low Impact Expected,Revised Industrial Production m/m,3.90%,4.00%,4.00%
16.11.2020 07:25:00.00,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
16.11.2020 10:00:00.00,EUR,Low Impact Expected,German Buba Monthly Report,,,
16.11.2020 12:00:00.00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
16.11.2020 12:30:00.00,CAD,Low Impact Expected,Manufacturing Sales m/m,1.50%,1.70%,-1.40%
16.11.2020 12:30:00.00,USD,Low Impact Expected,Empire State Manufacturing Index,6.3,13.8,10.5
16.11.2020 14:30:00.00,AUD,Low Impact Expected,CB Leading Index m/m,-0.20%,,0.70%
16.11.2020 16:30:00.00,GBP,Low Impact Expected,MPC Member Haskel Speaks,,,
16.11.2020 18:00:00.00,USD,Low Impact Expected,FOMC Member Clarida Speaks,,,
16.11.2020 20:00:00.00,USD,Low Impact Expected,FOMC Financial Stability Report,,,
16.11.2020 21:30:00.00,AUD,Medium Impact Expected,RBA Assist Gov Kent Speaks,,,
16.11.2020 23:30:00.00,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
17.11.2020 08:02:00.00,EUR,Low Impact Expected,Italian Trade Balance,5.85B,4.30B,3.93B
17.11.2020 04:00:00.00,EUR,Low Impact Expected,ECOFIN Meetings,,,
17.11.2020 10:00:00.00,GBP,Medium Impact Expected,BOE Gov Bailey Speaks,,,
17.11.2020 10:32:00.00,GBP,Low Impact Expected,30-y Bond Auction,0.92|2.3,,0.84|2.2
17.11.2020 12:13:00.00,CAD,Low Impact Expected,Housing Starts,215K,220K,209K
17.11.2020 12:30:00.00,CAD,Low Impact Expected,Foreign Securities Purchases,4.46B,5.00B,15.51B
17.11.2020 12:30:00.00,CAD,Low Impact Expected,Wholesale Sales m/m,0.90%,0.40%,0.20%
17.11.2020 12:30:00.00,USD,High Impact Expected,Core Retail Sales m/m,0.20%,0.60%,1.20%
17.11.2020 12:30:00.00,USD,High Impact Expected,Retail Sales m/m,0.30%,0.50%,1.60%
17.11.2020 12:30:00.00,USD,Low Impact Expected,Import Prices m/m,-0.10%,0.20%,0.20%
17.11.2020 13:15:00.00,USD,Low Impact Expected,Capacity Utilization Rate,72.80%,72.30%,72.00%
17.11.2020 13:15:00.00,USD,Low Impact Expected,Industrial Production m/m,1.10%,1.10%,-0.40%
17.11.2020 13:32:00.00,NZD,Low Impact Expected,GDT Price Index,1.80%,,-2.00%
17.11.2020 14:00:00.00,USD,Low Impact Expected,Business Inventories m/m,0.70%,0.50%,0.30%
17.11.2020 14:00:00.00,USD,Low Impact Expected,NAHB Housing Market Index,90,85,85
17.11.2020 15:00:00.00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
17.11.2020 16:00:00.00,GBP,Low Impact Expected,MPC Member Ramsden Speaks,,,
17.11.2020 17:00:00.00,USD,High Impact Expected,Fed Chair Powell Speaks,,,
17.11.2020 17:00:00.00,USD,Low Impact Expected,FOMC Member Brainard Speaks,,,
17.11.2020 20:00:00.00,USD,Low Impact Expected,TIC Long-Term Purchases,108.9B,41.5B,27.8B
17.11.2020 20:45:00.00,NZD,Low Impact Expected,PPI Input q/q,0.60%,-0.10%,-0.90%
17.11.2020 20:45:00.00,NZD,Low Impact Expected,PPI Output q/q,-0.30%,0.00%,-0.20%
17.11.2020 21:00:00.00,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
17.11.2020 22:30:00.00,AUD,Low Impact Expected,MI Leading Index m/m,0.10%,,0.20%
17.11.2020 22:50:00.00,JPY,Low Impact Expected,Trade Balance,0.31T,0.11T,0.44T
17.11.2020 23:30:00.00,AUD,Low Impact Expected,Wage Price Index q/q,0.10%,0.20%,0.20%
18.11.2020 06:00:00.00,GBP,Low Impact Expected,CPI y/y,0.70%,0.50%,0.50%
18.11.2020 06:00:00.00,GBP,Low Impact Expected,Core CPI y/y,1.50%,1.30%,1.30%
18.11.2020 06:00:00.00,GBP,Low Impact Expected,RPI y/y,1.30%,1.20%,1.10%
18.11.2020 06:02:00.00,GBP,Low Impact Expected,PPI Input m/m,0.20%,0.00%,0.30%
18.11.2020 06:02:00.00,GBP,Low Impact Expected,PPI Output m/m,0.00%,0.10%,-0.10%
18.11.2020 08:30:00.00,GBP,Low Impact Expected,HPI y/y,4.70%,2.90%,3.00%
18.11.2020 09:00:00.00,EUR,Low Impact Expected,Final CPI y/y,-0.30%,-0.30%,-0.30%
18.11.2020 09:00:00.00,EUR,Low Impact Expected,Final Core CPI y/y,0.20%,0.20%,0.20%
18.11.2020 09:30:00.00,GBP,Low Impact Expected,MPC Member Haldane Speaks,,,
18.11.2020 09:34:00.00,EUR,Low Impact Expected,German 10-y Bond Auction,-0.57|2.0,,-0.51|2.1
18.11.2020 12:30:00.00,CAD,High Impact Expected,CPI m/m,0.40%,0.20%,-0.10%
18.11.2020 12:30:00.00,CAD,Low Impact Expected,Common CPI y/y,1.60%,1.50%,1.50%
18.11.2020 12:30:00.00,CAD,Low Impact Expected,Median CPI y/y,1.90%,1.90%,1.90%
18.11.2020 12:30:00.00,CAD,Low Impact Expected,Trimmed CPI y/y,1.80%,1.80%,1.70%
18.11.2020 12:30:00.00,USD,Low Impact Expected,Building Permits,1.55M,1.57M,1.55M
18.11.2020 12:30:00.00,USD,Low Impact Expected,Housing Starts,1.53M,1.45M,1.46M
18.11.2020 12:32:00.00,CAD,Low Impact Expected,Core CPI m/m,0.40%,,0.10%
18.11.2020 14:30:00.00,USD,Low Impact Expected,Crude Oil Inventories,0.8M,1.7M,4.3M
18.11.2020 16:15:00.00,USD,Low Impact Expected,FOMC Member Williams Speaks,,,
18.11.2020 23:30:00.00,AUD,High Impact Expected,Employment Change,178.8K,-26.7K,-42.5K
18.11.2020 23:30:00.00,AUD,High Impact Expected,Unemployment Rate,7.00%,7.10%,6.90%
19.11.2020 06:00:00.00,CHF,Low Impact Expected,Trade Balance,3.86B,3.55B,3.05B
19.11.2020 07:00:00.00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
19.11.2020 08:00:00.00,EUR,Low Impact Expected,Current Account,25.2B,18.1B,20.9B
19.11.2020 10:00:00.00,GBP,Low Impact Expected,CBI Industrial Order Expectations,-40,-39,-34
19.11.2020 12:30:00.00,CAD,High Impact Expected,ADP Non-Farm Employment Change,-79.5K,,-564.4K
19.11.2020 12:30:00.00,USD,Medium Impact Expected,Philly Fed Manufacturing Index,26.3,22,32.3
19.11.2020 12:30:00.00,USD,Medium Impact Expected,Unemployment Claims,742K,707K,711K
19.11.2020 14:00:00.00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
19.11.2020 14:00:00.00,USD,Medium Impact Expected,CB Leading Index m/m,0.70%,0.70%,0.70%
19.11.2020 14:00:00.00,USD,Low Impact Expected,Existing Home Sales,6.85M,6.45M,6.57M
19.11.2020 14:30:00.00,USD,Low Impact Expected,Natural Gas Storage,31B,22B,8B
19.11.2020 22:30:00.00,JPY,Low Impact Expected,National Core CPI y/y,-0.70%,-0.70%,-0.30%
19.11.2020 23:01:00.00,GBP,Low Impact Expected,GfK Consumer Confidence,-33,-33,-31
19.11.2020 23:30:00.00,AUD,Low Impact Expected,Retail Sales m/m,1.60%,,-1.10%
19.11.2020 23:30:00.00,JPY,Low Impact Expected,Flash Manufacturing PMI,48.3,49.4,48.7
20.11.2020 01:00:00.00,NZD,Low Impact Expected,Credit Card Spending y/y,-6.30%,,-9.80%
20.11.2020 06:00:00.00,EUR,Low Impact Expected,German PPI m/m,0.10%,0.10%,0.40%
20.11.2020 06:00:00.00,GBP,Medium Impact Expected,Retail Sales m/m,1.20%,-0.30%,1.40%
20.11.2020 06:00:00.00,GBP,Low Impact Expected,Public Sector Net Borrowing,21.6B,31.6B,27.9B
20.11.2020 07:15:00.00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
20.11.2020 12:30:00.00,CAD,Medium Impact Expected,Core Retail Sales m/m,1.00%,0.00%,0.50%
20.11.2020 12:30:00.00,CAD,Medium Impact Expected,Retail Sales m/m,1.10%,0.20%,0.50%
20.11.2020 12:30:00.00,CAD,Low Impact Expected,NHPI m/m,0.80%,0.80%,1.20%
20.11.2020 12:30:00.00,USD,Low Impact Expected,FOMC Member Kaplan Speaks,,,
20.11.2020 12:32:00.00,CAD,Low Impact Expected,Corporate Profits q/q,44.90%,,-8.00%
20.11.2020 13:50:00.00,EUR,Low Impact Expected,Consumer Confidence,-18,-18,-16
22.11.2020 20:45:00.00,NZD,Medium Impact Expected,Retail Sales q/q,28.00%,20.00%,-14.80%
22.11.2020 20:48:00.00,NZD,Low Impact Expected,Core Retail Sales q/q,24.10%,19.50%,-13.70%
22.11.2020 21:00:00.00,AUD,Low Impact Expected,Flash Manufacturing PMI,56.1,,54.2
22.11.2020 21:00:00.00,AUD,Low Impact Expected,Flash Services PMI,54.9,,53.7
22.11.2020 04:00:00.00,JPY,Non-Economic,Bank Holiday,,,
23.11.2020 07:15:00.00,EUR,High Impact Expected,French Flash Services PMI,38,39.2,46.5
23.11.2020 07:15:00.00,EUR,Medium Impact Expected,French Flash Manufacturing PMI,49.1,50.2,51.3
23.11.2020 07:30:00.00,EUR,High Impact Expected,German Flash Manufacturing PMI,57.9,56,58.2
23.11.2020 07:30:00.00,EUR,High Impact Expected,German Flash Services PMI,46.2,46.1,49.5
23.11.2020 08:00:00.00,EUR,Medium Impact Expected,Flash Manufacturing PMI,53.6,53.2,54.8
23.11.2020 08:00:00.00,EUR,Medium Impact Expected,Flash Services PMI,41.3,42.2,46.9
23.11.2020 08:30:00.00,GBP,Medium Impact Expected,Flash Manufacturing PMI,55.2,50.5,53.7
23.11.2020 08:30:00.00,GBP,Medium Impact Expected,Flash Services PMI,45.8,43.2,51.4
23.11.2020 08:40:00.00,GBP,Low Impact Expected,MPC Member Haldane Speaks,,,
23.11.2020 13:45:00.00,USD,Medium Impact Expected,Flash Manufacturing PMI,56.7,52.5,53.4
23.11.2020 13:45:00.00,USD,Low Impact Expected,Flash Services PMI,57.7,55.8,56.9
23.11.2020 14:30:00.00,GBP,High Impact Expected,Monetary Policy Report Hearings,,,
23.11.2020 18:00:00.00,CAD,Low Impact Expected,Gov Council Member Gravelle Speaks,,,
23.11.2020 23:30:00.00,AUD,Low Impact Expected,Goods Trade Balance,4.84B,,5.02B
24.11.2020 01:30:00.00,AUD,Low Impact Expected,RBA Deputy Gov Debelle Speaks,,,
24.11.2020 06:00:00.00,EUR,Low Impact Expected,German Final GDP q/q,8.50%,8.20%,8.20%
24.11.2020 08:00:00.00,EUR,Low Impact Expected,German ifo Business Climate,90.7,90.3,92.5
24.11.2020 10:00:00.00,GBP,Low Impact Expected,CBI Realized Sales,-25,-34,-23
24.11.2020 10:30:00.00,GBP,Low Impact Expected,MPC Member Haskel Speaks,,,
24.11.2020 12:52:00.00,EUR,Low Impact Expected,Belgian NBB Business Climate,-12.1,-11.8,-8.5
24.11.2020 13:00:00.00,USD,Low Impact Expected,HPI m/m,1.70%,0.80%,1.50%
24.11.2020 13:00:00.00,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,6.60%,5.30%,5.30%
24.11.2020 13:59:00.00,USD,Low Impact Expected,Richmond Manufacturing Index,15,20,29
24.11.2020 14:00:00.00,USD,Medium Impact Expected,CB Consumer Confidence,96.1,97.7,101.4
24.11.2020 16:45:00.00,CAD,Low Impact Expected,Gov Council Member Wilkins Speaks,,,
24.11.2020 19:00:00.00,NZD,Medium Impact Expected,RBNZ Financial Stability Report,,,
24.11.2020 21:00:00.00,NZD,High Impact Expected,RBNZ Gov Orr Speaks,,,
24.11.2020 22:50:00.00,JPY,Low Impact Expected,SPPI y/y,-0.60%,-0.50%,1.40%
24.11.2020 23:30:00.00,AUD,Medium Impact Expected,Construction Work Done q/q,-2.60%,-2.00%,0.50%
25.11.2020 03:59:00.00,JPY,Low Impact Expected,BOJ Core CPI y/y,0.00%,-0.10%,-0.10%
25.11.2020 08:00:00.00,CHF,Low Impact Expected,Credit Suisse Economic Expectations,30,,2.3
25.11.2020 08:30:00.00,EUR,Medium Impact Expected,ECB Financial Stability Review,,,
25.11.2020 11:45:00.00,GBP,Medium Impact Expected,Autumn Forecast Statement,,,
25.11.2020 12:30:00.00,USD,Medium Impact Expected,Prelim GDP q/q,33.10%,33.10%,33.10%
25.11.2020 12:30:00.00,USD,Medium Impact Expected,Unemployment Claims,778K,732K,748K
25.11.2020 12:30:00.00,USD,Low Impact Expected,Core Durable Goods Orders m/m,1.30%,0.50%,0.90%
25.11.2020 12:30:00.00,USD,Low Impact Expected,Durable Goods Orders m/m,1.30%,1.00%,2.10%
25.11.2020 12:30:00.00,USD,Low Impact Expected,Goods Trade Balance,-80.3B,-80.2B,-79.4B
25.11.2020 12:30:00.00,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,0.90%,0.40%,0.40%
25.11.2020 12:36:00.00,USD,Low Impact Expected,Prelim GDP Price Index q/q,3.60%,3.60%,3.60%
25.11.2020 14:00:00.00,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,76.9,76.9,77
25.11.2020 14:00:00.00,USD,Low Impact Expected,Core PCE Price Index m/m,0.00%,0.00%,0.20%
25.11.2020 14:00:00.00,USD,Low Impact Expected,New Home Sales,999K,972K,1002K
25.11.2020 14:00:00.00,USD,Low Impact Expected,Personal Income m/m,-0.70%,0.00%,0.70%
25.11.2020 14:00:00.00,USD,Low Impact Expected,Personal Spending m/m,0.50%,0.40%,1.20%
25.11.2020 14:00:00.00,USD,Low Impact Expected,Revised UoM Inflation Expectations,2.80%,,2.80%
25.11.2020 14:30:00.00,USD,Low Impact Expected,Crude Oil Inventories,-0.8M,0.1M,0.8M
25.11.2020 16:00:00.00,USD,Low Impact Expected,Natural Gas Storage,-18B,-18B,31B
25.11.2020 18:00:00.00,USD,High Impact Expected,FOMC Meeting Minutes,,,
25.11.2020 20:45:00.00,NZD,Low Impact Expected,Trade Balance,-501M,-500M,-1025M
25.11.2020 23:30:00.00,AUD,Medium Impact Expected,Private Capital Expenditure q/q,-3.00%,-1.50%,-6.40%
26.11.2020 06:00:00.00,EUR,Low Impact Expected,German GfK Consumer Climate,-6.7,-4.9,-3.2
26.11.2020 08:00:00.00,EUR,Low Impact Expected,M3 Money Supply y/y,10.50%,10.40%,10.40%
26.11.2020 08:00:00.00,EUR,Low Impact Expected,Private Loans y/y,3.10%,3.10%,3.10%
26.11.2020 11:30:00.00,EUR,Low Impact Expected,ECB Monetary Policy Meeting Accounts,,,
26.11.2020 04:00:00.00,USD,Non-Economic,Bank Holiday,,,
26.11.2020 22:30:00.00,JPY,Low Impact Expected,Tokyo Core CPI y/y,-0.70%,-0.60%,-0.50%
27.11.2020 06:00:00.00,EUR,Low Impact Expected,German Import Prices m/m,0.30%,0.10%,0.30%
27.11.2020 06:45:00.00,EUR,Low Impact Expected,French Consumer Spending m/m,3.70%,3.60%,-4.40%
27.11.2020 06:45:00.00,EUR,Low Impact Expected,French Prelim CPI m/m,0.20%,0.00%,0.00%
27.11.2020 06:45:00.00,EUR,Low Impact Expected,French Prelim GDP q/q,18.70%,18.20%,18.20%
27.11.2020 09:12:00.00,EUR,Low Impact Expected,Italian 10-y Bond Auction,0.59|1.6,,0.79|1.3
29.11.2020 22:50:00.00,JPY,Low Impact Expected,Prelim Industrial Production m/m,3.80%,2.30%,3.90%
29.11.2020 22:50:00.00,JPY,Low Impact Expected,Retail Sales y/y,6.40%,6.40%,-8.70%
29.11.2020 23:00:00.00,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.30%,,-0.10%
29.11.2020 23:00:00.00,NZD,Low Impact Expected,ANZ Business Confidence,-6.9,,-15.6
29.11.2020 23:30:00.00,AUD,Low Impact Expected,Company Operating Profits q/q,3.20%,4.00%,15.80%
29.11.2020 23:30:00.00,AUD,Low Impact Expected,Private Sector Credit m/m,0.00%,0.10%,0.00%
30.11.2020 04:00:00.00,JPY,Low Impact Expected,Housing Starts y/y,-8.30%,-9.00%,-9.90%
30.11.2020 04:00:00.00,EUR,Low Impact Expected,German Prelim CPI m/m,-0.80%,-0.70%,0.10%
30.11.2020 06:30:00.00,CHF,Low Impact Expected,Retail Sales y/y,3.10%,0.60%,0.40%
30.11.2020 07:00:00.00,CHF,Low Impact Expected,KOF Economic Barometer,103.5,101,106.3
30.11.2020 07:00:00.00,EUR,Low Impact Expected,Spanish Flash CPI y/y,-0.80%,-0.90%,-0.80%
30.11.2020 08:30:00.00,GBP,Low Impact Expected,M4 Money Supply m/m,0.60%,1.00%,0.80%
30.11.2020 08:30:00.00,GBP,Low Impact Expected,Net Lending to Individuals m/m,3.7B,4.7B,4.2B
30.11.2020 08:32:00.00,GBP,Low Impact Expected,Mortgage Approvals,98K,85K,92K
30.11.2020 09:00:00.00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
30.11.2020 09:00:00.00,EUR,Low Impact Expected,Italian Prelim CPI m/m,-0.10%,-0.20%,0.20%
30.11.2020 04:00:00.00,EUR,Low Impact Expected,Eurogroup Meetings,,,
30.11.2020 12:30:00.00,CAD,Low Impact Expected,Building Permits m/m,-14.60%,-3.80%,18.60%
30.11.2020 12:30:00.00,CAD,Low Impact Expected,Current Account,-7.5B,-8.9B,-7.0B
30.11.2020 12:30:00.00,CAD,Low Impact Expected,IPPI m/m,-0.40%,0.00%,0.60%
30.11.2020 12:30:00.00,CAD,Low Impact Expected,RMPI m/m,0.50%,-2.00%,-1.80%
30.11.2020 13:30:00.00,GBP,Low Impact Expected,MPC Member Tenreyro Speaks,,,
30.11.2020 13:45:00.00,USD,Medium Impact Expected,Chicago PMI,58.2,59.4,61.1
30.11.2020 14:00:00.00,USD,Medium Impact Expected,Pending Home Sales m/m,-1.10%,1.10%,-2.00%
30.11.2020 19:00:00.00,CAD,Low Impact Expected,Annual Budget Release,,,
30.11.2020 20:30:00.00,AUD,Low Impact Expected,AIG Manufacturing Index,52.1,,56.3
30.11.2020 22:30:00.00,JPY,Low Impact Expected,Unemployment Rate,3.10%,3.10%,3.00%
30.11.2020 22:50:00.00,JPY,Low Impact Expected,Capital Spending q/y,-10.60%,-12.00%,-11.30%
30.11.2020 23:30:00.00,AUD,Low Impact Expected,Building Approvals m/m,3.80%,-3.00%,16.20%
30.11.2020 23:30:00.00,AUD,Low Impact Expected,Current Account,10.0B,7.2B,16.3B
30.11.2020 23:30:00.00,JPY,Low Impact Expected,Final Manufacturing PMI,49,48.3,48.3
01.12.2020 02:30:00.00,AUD,High Impact Expected,RBA Rate Statement,,,
01.12.2020 02:30:00.00,AUD,Medium Impact Expected,Cash Rate,0.10%,0.10%,0.10%
01.12.2020 02:35:00.00,JPY,Low Impact Expected,10-y Bond Auction,0.02|3.4,,0.05|4.1
01.12.2020 04:30:00.00,AUD,Low Impact Expected,Commodity Prices y/y,2.20%,,-0.40%
01.12.2020 05:45:00.00,CHF,Low Impact Expected,GDP q/q,7.20%,6.00%,-7.30%
01.12.2020 06:00:00.00,GBP,Low Impact Expected,Nationwide HPI m/m,0.90%,0.20%,0.80%
01.12.2020 07:15:00.00,EUR,Low Impact Expected,Spanish Manufacturing PMI,49.8,50.8,52.5
01.12.2020 07:30:00.00,CHF,Low Impact Expected,Manufacturing PMI,55.2,51.5,52.3
01.12.2020 07:45:00.00,EUR,Low Impact Expected,Italian Manufacturing PMI,51.5,52,53.8
01.12.2020 07:50:00.00,EUR,Low Impact Expected,French Final Manufacturing PMI,49.6,49.1,49.1
01.12.2020 07:55:00.00,EUR,Low Impact Expected,German Final Manufacturing PMI,57.8,57.9,57.9
01.12.2020 07:55:00.00,EUR,Low Impact Expected,German Unemployment Change,-39K,9K,-38K
01.12.2020 08:00:00.00,EUR,Low Impact Expected,Final Manufacturing PMI,53.8,53.6,53.6
01.12.2020 04:00:00.00,EUR,Low Impact Expected,ECOFIN Meetings,,,
01.12.2020 08:30:00.00,GBP,Medium Impact Expected,Final Manufacturing PMI,55.6,55.2,55.2
01.12.2020 09:00:00.00,EUR,Low Impact Expected,CPI Flash Estimate y/y,-0.30%,-0.20%,-0.30%
01.12.2020 09:00:00.00,EUR,Low Impact Expected,Core CPI Flash Estimate y/y,0.20%,0.20%,0.20%
01.12.2020 12:30:00.00,CAD,Medium Impact Expected,GDP m/m,0.80%,0.90%,0.90%
01.12.2020 13:30:00.00,CAD,Low Impact Expected,Manufacturing PMI,55.8,,55.5
01.12.2020 13:40:00.00,NZD,Low Impact Expected,GDT Price Index,4.30%,,1.80%
01.12.2020 13:45:00.00,USD,Low Impact Expected,Final Manufacturing PMI,56.7,56.7,56.7
01.12.2020 14:00:00.00,USD,High Impact Expected,Fed Chair Powell Testifies,,,
01.12.2020 14:00:00.00,USD,High Impact Expected,ISM Manufacturing PMI,57.5,57.9,59.3
01.12.2020 14:00:00.00,USD,Low Impact Expected,Construction Spending m/m,1.30%,0.80%,-0.50%
01.12.2020 14:00:00.00,USD,Low Impact Expected,ISM Manufacturing Prices,65.4,65,65.5
01.12.2020 04:00:00.00,USD,Low Impact Expected,Wards Total Vehicle Sales,15.6M,16.1M,16.2M
01.12.2020 16:00:00.00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
01.12.2020 16:00:00.00,USD,Low Impact Expected,FOMC Member Brainard Speaks,,,
01.12.2020 20:45:00.00,NZD,Low Impact Expected,Overseas Trade Index q/q,-4.70%,-3.70%,2.40%
01.12.2020 22:50:00.00,JPY,Low Impact Expected,Monetary Base y/y,16.50%,17.20%,16.30%
01.12.2020 23:00:00.00,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
01.12.2020 23:01:00.00,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.80%,,-1.20%
01.12.2020 23:30:00.00,AUD,High Impact Expected,GDP q/q,3.30%,2.50%,-7.00%
02.12.2020 03:59:00.00,JPY,Low Impact Expected,Consumer Confidence,33.7,33,33.6
02.12.2020 06:00:00.00,EUR,Low Impact Expected,German Retail Sales m/m,2.60%,1.30%,-1.90%
02.12.2020 06:30:00.00,CHF,Low Impact Expected,CPI m/m,-0.20%,-0.10%,0.00%
02.12.2020 07:00:00.00,EUR,Low Impact Expected,Spanish Unemployment Change,25.3K,54.5K,49.6K
02.12.2020 08:00:00.00,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,9.80%,9.90%,9.70%
02.12.2020 09:00:00.00,EUR,Low Impact Expected,PPI m/m,0.40%,0.20%,0.40%
02.12.2020 09:00:00.00,EUR,Low Impact Expected,Unemployment Rate,8.40%,8.40%,8.50%
02.12.2020 10:33:00.00,GBP,Low Impact Expected,10-y Bond Auction,0.43|2.7,,0.24|3.0
02.12.2020 12:15:00.00,USD,Medium Impact Expected,ADP Non-Farm Employment Change,307K,433K,404K
02.12.2020 12:30:00.00,CAD,Low Impact Expected,Labor Productivity q/q,-10.30%,-6.90%,10.50%
02.12.2020 13:00:00.00,USD,Low Impact Expected,FOMC Member Quarles Speaks,,,
02.12.2020 14:00:00.00,USD,High Impact Expected,Fed Chair Powell Testifies,,,
02.12.2020 14:00:00.00,USD,Low Impact Expected,FOMC Member Harker Speaks,,,
02.12.2020 14:30:00.00,USD,Low Impact Expected,Crude Oil Inventories,-0.7M,-1.7M,-0.8M
02.12.2020 17:00:00.00,USD,Low Impact Expected,FOMC Member Williams Speaks,,,
02.12.2020 18:00:00.00,USD,Low Impact Expected,Beige Book,,,
02.12.2020 20:30:00.00,AUD,Low Impact Expected,AIG Construction Index,55.3,,52.7
02.12.2020 20:45:00.00,NZD,Low Impact Expected,Building Consents m/m,8.80%,,3.60%
02.12.2020 23:00:00.00,NZD,Low Impact Expected,ANZ Commodity Prices m/m,0.90%,,2.00%
02.12.2020 23:30:00.00,AUD,Low Impact Expected,Trade Balance,7.46B,5.83B,5.82B
03.12.2020 02:35:00.00,JPY,Low Impact Expected,30-y Bond Auction,0.65|3.5,,0.64|3.8
03.12.2020 07:15:00.00,EUR,Low Impact Expected,Spanish Services PMI,39.5,36.5,41.4
03.12.2020 07:45:00.00,EUR,Low Impact Expected,Italian Services PMI,39.4,40.9,46.7
